original_mRNAID	new_ID
Chi_Caur_3_FUN_001786-T1	Chi_Caur_3_nmt1
Chi_Caur_3_FUN_001791-T1	Chi_Caur_3_PHR1_1
Chi_Caur_3_FUN_001793-T1	Chi_Caur_3_SFP1
Chi_Caur_3_FUN_001797-T1	Chi_Caur_3_PEX7
Chi_Caur_3_FUN_001802-T1	Chi_Caur_3_rpl8_2
Chi_Caur_3_FUN_001803-T1	Chi_Caur_3_QCR6
Chi_Caur_3_FUN_001805-T1	Chi_Caur_3_RPL2_2
Chi_Caur_3_FUN_001806-T1	Chi_Caur_3_YBT1
Chi_Caur_3_FUN_001807-T1	Chi_Caur_3_MUP3
Chi_Caur_3_FUN_001811-T1	Chi_Caur_3_mlh1
Chi_Caur_3_FUN_001812-T1	Chi_Caur_3_YPP1
Chi_Caur_3_FUN_001813-T1	Chi_Caur_3_TMA22
Chi_Caur_3_FUN_001817-T1	Chi_Caur_3_HUL5
Chi_Caur_3_FUN_001819-T1	Chi_Caur_3_pho2_1
Chi_Caur_3_FUN_001823-T1	Chi_Caur_3_RLP24
Chi_Caur_3_FUN_001824-T1	Chi_Caur_3_PAM18
Chi_Caur_3_FUN_001826-T1	Chi_Caur_3_CRH1
Chi_Caur_3_FUN_001827-T1	Chi_Caur_3_ibp1
Chi_Caur_3_FUN_001828-T1	Chi_Caur_3_PCT1
Chi_Caur_3_FUN_001829-T1	Chi_Caur_3_MMM1
Chi_Caur_3_FUN_001830-T1	Chi_Caur_3_BUD32
Chi_Caur_3_FUN_001832-T1	Chi_Caur_3_COX18
Chi_Caur_3_FUN_001833-T1	Chi_Caur_3_SPT4
Chi_Caur_3_FUN_001834-T1	Chi_Caur_3_YTA7
Chi_Caur_3_FUN_001835-T1	Chi_Caur_3_MSM1
Chi_Caur_3_FUN_001837-T1	Chi_Caur_3_GDE1
Chi_Caur_3_FUN_001838-T1	Chi_Caur_3_TIP41
Chi_Caur_3_FUN_001841-T1	Chi_Caur_3_oca3
Chi_Caur_3_FUN_001842-T1	Chi_Caur_3_URA7
Chi_Caur_3_FUN_001845-T1	Chi_Caur_3_RPL43
Chi_Caur_3_FUN_001847-T1	Chi_Caur_3_GRR1
Chi_Caur_3_FUN_005706-T1	Chi_Caur_3_EPL1
Chi_Caur_3_FUN_005708-T1	Chi_Caur_3_MIS1
Chi_Caur_3_FUN_005712-T1	Chi_Caur_3_RRI1
Chi_Caur_3_FUN_005715-T1	Chi_Caur_3_SPB1
Chi_Caur_3_FUN_005716-T1	Chi_Caur_3_APA2
Chi_Caur_3_FUN_005717-T1	Chi_Caur_3_QCR7
Chi_Caur_3_FUN_005718-T1	Chi_Caur_3_DIC1
Chi_Caur_3_FUN_005719-T1	Chi_Caur_3_SLA2
Chi_Caur_3_FUN_005721-T1	Chi_Caur_3_PMS1
Chi_Caur_3_FUN_005723-T1	Chi_Caur_3_RFC3
Chi_Caur_3_FUN_005726-T1	Chi_Caur_3_KAE1
Chi_Caur_3_FUN_005728-T1	Chi_Caur_3_RPL30
Chi_Caur_3_FUN_005729-T1	Chi_Caur_3_RPL24
Chi_Caur_3_FUN_005732-T1	Chi_Caur_3_CFT1
Chi_Caur_3_FUN_005735-T1	Chi_Caur_3_ERD2
Chi_Caur_3_FUN_005736-T1	Chi_Caur_3_PRE7
Chi_Caur_3_FUN_005737-T1	Chi_Caur_3_TOA1
Chi_Caur_3_FUN_005738-T1	Chi_Caur_3_BEM3
Chi_Caur_3_FUN_005739-T1	Chi_Caur_3_HOS3
Chi_Caur_3_FUN_005741-T1	Chi_Caur_3_IDI1
Chi_Caur_3_FUN_005742-T1	Chi_Caur_3_MAK10
Chi_Caur_3_FUN_005743-T1	Chi_Caur_3_YAP1
Chi_Caur_3_FUN_005749-T1	Chi_Caur_3_GDH3
Chi_Caur_3_FUN_005752-T1	Chi_Caur_3_NIF3
Chi_Caur_3_FUN_001851-T1	Chi_Caur_3_INO80
Chi_Caur_3_FUN_001854-T1	Chi_Caur_3_RPS3
Chi_Caur_3_FUN_001855-T1	Chi_Caur_3_ADE6
Chi_Caur_3_FUN_001860-T1	Chi_Caur_3_RPB8
Chi_Caur_3_FUN_001869-T1	Chi_Caur_3_CYB2
Chi_Caur_3_FUN_001871-T1	Chi_Caur_3_UGP1
Chi_Caur_3_FUN_001873-T1	Chi_Caur_3_NPT1
Chi_Caur_3_FUN_001875-T1	Chi_Caur_3_COX11
Chi_Caur_3_FUN_001876-T1	Chi_Caur_3_BET4
Chi_Caur_3_FUN_001877-T1	Chi_Caur_3_GTT1
Chi_Caur_3_FUN_001879-T1	Chi_Caur_3_KTR4
Chi_Caur_3_FUN_001881-T1	Chi_Caur_3_MSD1
Chi_Caur_3_FUN_001882-T1	Chi_Caur_3_NOP9
Chi_Caur_3_FUN_001884-T1	Chi_Caur_3_nob1
Chi_Caur_3_FUN_001885-T1	Chi_Caur_3_IRS4
Chi_Caur_3_FUN_001886-T1	Chi_Caur_3_HDA2
Chi_Caur_3_FUN_001887-T1	Chi_Caur_3_DPL1
Chi_Caur_3_FUN_001890-T1	Chi_Caur_3_ASE1
Chi_Caur_3_FUN_001892-T1	Chi_Caur_3_SAR1
Chi_Caur_3_FUN_001893-T1	Chi_Caur_3_FMO1
Chi_Caur_3_FUN_001895-T1	Chi_Caur_3_AIM9
Chi_Caur_3_FUN_001896-T1	Chi_Caur_3_TRS20
Chi_Caur_3_FUN_001897-T1	Chi_Caur_3_CTA9
Chi_Caur_3_FUN_001903-T1	Chi_Caur_3_RLF2
Chi_Caur_3_FUN_001904-T1	Chi_Caur_3_SLX4
Chi_Caur_3_FUN_001906-T1	Chi_Caur_3_rad17
Chi_Caur_3_FUN_001907-T1	Chi_Caur_3_GRX3
Chi_Caur_3_FUN_001908-T1	Chi_Caur_3_ADR1
Chi_Caur_3_FUN_001911-T1	Chi_Caur_3_MSH6
Chi_Caur_3_FUN_001914-T1	Chi_Caur_3_REX3
Chi_Caur_3_FUN_001915-T1	Chi_Caur_3_AKR1
Chi_Caur_3_FUN_001919-T1	Chi_Caur_3_FPR2
Chi_Caur_3_FUN_005757-T1	Chi_Caur_3_ERG27
Chi_Caur_3_FUN_005760-T1	Chi_Caur_3_RDL2
Chi_Caur_3_FUN_005761-T1	Chi_Caur_3_RRP36
Chi_Caur_3_FUN_005762-T1	Chi_Caur_3_ALG14
Chi_Caur_3_FUN_005765-T1	Chi_Caur_3_GUT1
Chi_Caur_3_FUN_005767-T1	Chi_Caur_3_PIR3_2
Chi_Caur_3_FUN_005768-T1	Chi_Caur_3_NRC2
Chi_Caur_3_FUN_005769-T1	Chi_Caur_3_mug86_3
Chi_Caur_3_FUN_005770-T1	Chi_Caur_3_rhp26
Chi_Caur_3_FUN_005771-T1	Chi_Caur_3_AIM32
Chi_Caur_3_FUN_005772-T1	Chi_Caur_3_SNX41
Chi_Caur_3_FUN_005774-T1	Chi_Caur_3_PPM1
Chi_Caur_3_FUN_000190-T1	Chi_Caur_3_RAM2
Chi_Caur_3_FUN_000192-T1	Chi_Caur_3_YTM1
Chi_Caur_3_FUN_000193-T1	Chi_Caur_3_GUA1
Chi_Caur_3_FUN_000195-T1	Chi_Caur_3_fsf1
Chi_Caur_3_FUN_000196-T1	Chi_Caur_3_ERG12
Chi_Caur_3_FUN_000198-T1	Chi_Caur_3_PPA2
Chi_Caur_3_FUN_000200-T1	Chi_Caur_3_MSU1
Chi_Caur_3_FUN_000204-T1	Chi_Caur_3_SNF5
Chi_Caur_3_FUN_000207-T1	Chi_Caur_3_POL1
Chi_Caur_3_FUN_000208-T1	Chi_Caur_3_VAM3
Chi_Caur_3_FUN_000209-T1	Chi_Caur_3_ATF1
Chi_Caur_3_FUN_000210-T1	Chi_Caur_3_GEF1
Chi_Caur_3_FUN_000212-T1	Chi_Caur_3_SNU13
Chi_Caur_3_FUN_000213-T1	Chi_Caur_3_CUP5
Chi_Caur_3_FUN_000214-T1	Chi_Caur_3_NUP85
Chi_Caur_3_FUN_000216-T1	Chi_Caur_3_HUL4
Chi_Caur_3_FUN_000217-T1	Chi_Caur_3_RIP1
Chi_Caur_3_FUN_000221-T1	Chi_Caur_3_YHM1
Chi_Caur_3_FUN_000223-T1	Chi_Caur_3_ADK1
Chi_Caur_3_FUN_000228-T1	Chi_Caur_3_VPS60
Chi_Caur_3_FUN_000229-T1	Chi_Caur_3_QDR1_1
Chi_Caur_3_FUN_000230-T1	Chi_Caur_3_UGA4_1
Chi_Caur_3_FUN_000232-T1	Chi_Caur_3_NRK1
Chi_Caur_3_FUN_000233-T1	Chi_Caur_3_NAT10
Chi_Caur_3_FUN_000235-T1	Chi_Caur_3_LSM2
Chi_Caur_3_FUN_000237-T1	Chi_Caur_3_RFT1
Chi_Caur_3_FUN_000238-T1	Chi_Caur_3_HAP3
Chi_Caur_3_FUN_000240-T1	Chi_Caur_3_NCL1
Chi_Caur_3_FUN_000243-T1	Chi_Caur_3_PIM1
Chi_Caur_3_FUN_000245-T1	Chi_Caur_3_MCM2
Chi_Caur_3_FUN_000247-T1	Chi_Caur_3_PPH3
Chi_Caur_3_FUN_000248-T1	Chi_Caur_3_KRE1
Chi_Caur_3_FUN_000251-T1	Chi_Caur_3_EFM7
Chi_Caur_3_FUN_000254-T1	Chi_Caur_3_NPA3
Chi_Caur_3_FUN_000258-T1	Chi_Caur_3_COX20
Chi_Caur_3_FUN_000259-T1	Chi_Caur_3_PEX1
Chi_Caur_3_FUN_000261-T1	Chi_Caur_3_PSF1
Chi_Caur_3_FUN_000262-T1	Chi_Caur_3_MED11
Chi_Caur_3_FUN_000265-T1	Chi_Caur_3_cpc2
Chi_Caur_3_FUN_000267-T1	Chi_Caur_3_GCN3
Chi_Caur_3_FUN_000268-T1	Chi_Caur_3_DOA4
Chi_Caur_3_FUN_000269-T1	Chi_Caur_3_OCA6
Chi_Caur_3_FUN_000270-T1	Chi_Caur_3_LCB2
Chi_Caur_3_FUN_000273-T1	Chi_Caur_3_MgSsk1
Chi_Caur_3_FUN_000275-T1	Chi_Caur_3_DDI1
Chi_Caur_3_FUN_000276-T1	Chi_Caur_3_GDI1
Chi_Caur_3_FUN_000278-T1	Chi_Caur_3_RPN11
Chi_Caur_3_FUN_000279-T1	Chi_Caur_3_SAM35
Chi_Caur_3_FUN_000281-T1	Chi_Caur_3_HAT2
Chi_Caur_3_FUN_000283-T1	Chi_Caur_3_ETF1
Chi_Caur_3_FUN_000285-T1	Chi_Caur_3_PUT3
Chi_Caur_3_FUN_000286-T1	Chi_Caur_3_PRY1_1
Chi_Caur_3_FUN_000290-T1	Chi_Caur_3_GRX5
Chi_Caur_3_FUN_000291-T1	Chi_Caur_3_PIR3_1
Chi_Caur_3_FUN_000295-T1	Chi_Caur_3_CYS17
Chi_Caur_3_FUN_000296-T1	Chi_Caur_3_LOS1
Chi_Caur_3_FUN_000297-T1	Chi_Caur_3_UTP18
Chi_Caur_3_FUN_000298-T1	Chi_Caur_3_COA3
Chi_Caur_3_FUN_000299-T1	Chi_Caur_3_KCH1
Chi_Caur_3_FUN_000301-T1	Chi_Caur_3_PPS1_1
Chi_Caur_3_FUN_000302-T1	Chi_Caur_3_SAP3
Chi_Caur_3_FUN_000305-T1	Chi_Caur_3_RFC2
Chi_Caur_3_FUN_000307-T1	Chi_Caur_3_YAE1
Chi_Caur_3_FUN_000310-T1	Chi_Caur_3_DPP1
Chi_Caur_3_FUN_000312-T1	Chi_Caur_3_GCN2
Chi_Caur_3_FUN_000313-T1	Chi_Caur_3_MRE11
Chi_Caur_3_FUN_000318-T1	Chi_Caur_3_TRA1
Chi_Caur_3_FUN_000322-T1	Chi_Caur_3_EXO84
Chi_Caur_3_FUN_000326-T1	Chi_Caur_3_TFB4
Chi_Caur_3_FUN_000327-T1	Chi_Caur_3_FCY1
Chi_Caur_3_FUN_000328-T1	Chi_Caur_3_VPS15
Chi_Caur_3_FUN_000333-T1	Chi_Caur_3_PCC1
Chi_Caur_3_FUN_000334-T1	Chi_Caur_3_MIP1
Chi_Caur_3_FUN_000338-T1	Chi_Caur_3_ANB1
Chi_Caur_3_FUN_000340-T1	Chi_Caur_3_TIF3
Chi_Caur_3_FUN_000341-T1	Chi_Caur_3_ROX3
Chi_Caur_3_FUN_000342-T1	Chi_Caur_3_FMP27
Chi_Caur_3_FUN_000343-T1	Chi_Caur_3_RPL32
Chi_Caur_3_FUN_000344-T1	Chi_Caur_3_PTK2
Chi_Caur_3_FUN_001922-T1	Chi_Caur_3_NOP7
Chi_Caur_3_FUN_001923-T1	Chi_Caur_3_GTF1
Chi_Caur_3_FUN_001924-T1	Chi_Caur_3_SRB5
Chi_Caur_3_FUN_001926-T1	Chi_Caur_3_ERG24
Chi_Caur_3_FUN_001929-T1	Chi_Caur_3_RPL3
Chi_Caur_3_FUN_001930-T1	Chi_Caur_3_utp15
Chi_Caur_3_FUN_001932-T1	Chi_Caur_3_TGL3
Chi_Caur_3_FUN_001934-T1	Chi_Caur_3_FCY2
Chi_Caur_3_FUN_001935-T1	Chi_Caur_3_BMT3_1
Chi_Caur_3_FUN_001937-T1	Chi_Caur_3_SRP40
Chi_Caur_3_FUN_001938-T1	Chi_Caur_3_SSL2
Chi_Caur_3_FUN_001942-T1	Chi_Caur_3_ubc1
Chi_Caur_3_FUN_001943-T1	Chi_Caur_3_CDC39
Chi_Caur_3_FUN_001949-T1	Chi_Caur_3_FTR1_2
Chi_Caur_3_FUN_001950-T1	Chi_Caur_3_SEC5
Chi_Caur_3_FUN_001951-T1	Chi_Caur_3_REB1
Chi_Caur_3_FUN_001952-T1	Chi_Caur_3_NDE1_1
Chi_Caur_3_FUN_001956-T1	Chi_Caur_3_MET14
Chi_Caur_3_FUN_001955-T1	Chi_Caur_3_DID4
Chi_Caur_3_FUN_001957-T1	Chi_Caur_3_ADE1
Chi_Caur_3_FUN_001958-T1	Chi_Caur_3_KIN3
Chi_Caur_3_FUN_001959-T1	Chi_Caur_3_PRA1
Chi_Caur_3_FUN_001962-T1	Chi_Caur_3_MIC60
Chi_Caur_3_FUN_001963-T1	Chi_Caur_3_ARP4
Chi_Caur_3_FUN_001964-T1	Chi_Caur_3_AIP1
Chi_Caur_3_FUN_001965-T1	Chi_Caur_3_GLC3
Chi_Caur_3_FUN_001967-T1	Chi_Caur_3_YKU80
Chi_Caur_3_FUN_001968-T1	Chi_Caur_3_mtg1
Chi_Caur_3_FUN_001969-T1	Chi_Caur_3_KTI12
Chi_Caur_3_FUN_001971-T1	Chi_Caur_3_ATP25
Chi_Caur_3_FUN_001972-T1	Chi_Caur_3_SLD2
Chi_Caur_3_FUN_001974-T1	Chi_Caur_3_IME2
Chi_Caur_3_FUN_001978-T1	Chi_Caur_3_HMT1
Chi_Caur_3_FUN_001979-T1	Chi_Caur_3_MSRB5
Chi_Caur_3_FUN_001980-T1	Chi_Caur_3_TSC13
Chi_Caur_3_FUN_001981-T1	Chi_Caur_3_MBF1
Chi_Caur_3_FUN_001982-T1	Chi_Caur_3_YPT52
Chi_Caur_3_FUN_001984-T1	Chi_Caur_3_hsp10
Chi_Caur_3_FUN_001985-T1	Chi_Caur_3_UTP10
Chi_Caur_3_FUN_005778-T1	Chi_Caur_3_POL30
Chi_Caur_3_FUN_005779-T1	Chi_Caur_3_RXT2
Chi_Caur_3_FUN_005780-T1	Chi_Caur_3_naa30
Chi_Caur_3_FUN_005781-T1	Chi_Caur_3_KEL2
Chi_Caur_3_FUN_005782-T1	Chi_Caur_3_RIM8_2
Chi_Caur_3_FUN_005783-T1	Chi_Caur_3_MSB1
Chi_Caur_3_FUN_005784-T1	Chi_Caur_3_SKO1
Chi_Caur_3_FUN_005785-T1	Chi_Caur_3_ISC1
Chi_Caur_3_FUN_005786-T1	Chi_Caur_3_SPC25
Chi_Caur_3_FUN_005791-T1	Chi_Caur_3_YAT1
Chi_Caur_3_FUN_005795-T1	Chi_Caur_3_tmk2
Chi_Caur_3_FUN_001993-T1	Chi_Caur_3_NSA2
Chi_Caur_3_FUN_001995-T1	Chi_Caur_3_MPT5
Chi_Caur_3_FUN_001998-T1	Chi_Caur_3_NUP49
Chi_Caur_3_FUN_001999-T1	Chi_Caur_3_CWC26
Chi_Caur_3_FUN_002001-T1	Chi_Caur_3_AGC1
Chi_Caur_3_FUN_002003-T1	Chi_Caur_3_COX19
Chi_Caur_3_FUN_002004-T1	Chi_Caur_3_exo2
Chi_Caur_3_FUN_002007-T1	Chi_Caur_3_LKH1
Chi_Caur_3_FUN_002008-T1	Chi_Caur_3_SIM1
Chi_Caur_3_FUN_002009-T1	Chi_Caur_3_ATG12
Chi_Caur_3_FUN_002011-T1	Chi_Caur_3_HPC2
Chi_Caur_3_FUN_002012-T1	Chi_Caur_3_PKP2
Chi_Caur_3_FUN_002014-T1	Chi_Caur_3_GEP7
Chi_Caur_3_FUN_002015-T1	Chi_Caur_3_UBC2
Chi_Caur_3_FUN_002020-T1	Chi_Caur_3_MPS1
Chi_Caur_3_FUN_002021-T1	Chi_Caur_3_ARP2
Chi_Caur_3_FUN_002022-T1	Chi_Caur_3_TRM61
Chi_Caur_3_FUN_002026-T1	Chi_Caur_3_RPN7
Chi_Caur_3_FUN_002027-T1	Chi_Caur_3_ubc8
Chi_Caur_3_FUN_002030-T1	Chi_Caur_3_SWI4
Chi_Caur_3_FUN_002030-T2	Chi_Caur_3_SWI4
Chi_Caur_3_FUN_002032-T1	Chi_Caur_3_MAK32
Chi_Caur_3_FUN_002035-T1	Chi_Caur_3_DAO1
Chi_Caur_3_FUN_002037-T1	Chi_Caur_3_MRPL27
Chi_Caur_3_FUN_002038-T1	Chi_Caur_3_DPB3
Chi_Caur_3_FUN_002040-T1	Chi_Caur_3_CYC2
Chi_Caur_3_FUN_002041-T1	Chi_Caur_3_RPS22A_1
Chi_Caur_3_FUN_002045-T1	Chi_Caur_3_WHI3
Chi_Caur_3_FUN_005802-T1	Chi_Caur_3_GPI11
Chi_Caur_3_FUN_005806-T1	Chi_Caur_3_CCT6
Chi_Caur_3_FUN_002048-T1	Chi_Caur_3_RET3
Chi_Caur_3_FUN_002049-T1	Chi_Caur_3_VTC2
Chi_Caur_3_FUN_002051-T1	Chi_Caur_3_YME2
Chi_Caur_3_FUN_002052-T1	Chi_Caur_3_MSP1
Chi_Caur_3_FUN_002053-T1	Chi_Caur_3_SGD1
Chi_Caur_3_FUN_002055-T1	Chi_Caur_3_SMC1
Chi_Caur_3_FUN_002059-T1	Chi_Caur_3_UTR4
Chi_Caur_3_FUN_002063-T1	Chi_Caur_3_CTF1
Chi_Caur_3_FUN_002067-T1	Chi_Caur_3_cys12
Chi_Caur_3_FUN_002068-T1	Chi_Caur_3_PEX25
Chi_Caur_3_FUN_002072-T1	Chi_Caur_3_EXO70
Chi_Caur_3_FUN_002073-T1	Chi_Caur_3_CUP9
Chi_Caur_3_FUN_002077-T1	Chi_Caur_3_CEG1
Chi_Caur_3_FUN_002078-T1	Chi_Caur_3_SNT2
Chi_Caur_3_FUN_002079-T1	Chi_Caur_3_LEA1
Chi_Caur_3_FUN_002081-T1	Chi_Caur_3_MEP2
Chi_Caur_3_FUN_002082-T1	Chi_Caur_3_SYP1
Chi_Caur_3_FUN_002084-T1	Chi_Caur_3_GRC3
Chi_Caur_3_FUN_002088-T1	Chi_Caur_3_DIT2
Chi_Caur_3_FUN_002092-T1	Chi_Caur_3_DUR32
Chi_Caur_3_FUN_005817-T1	Chi_Caur_3_ARC18
Chi_Caur_3_FUN_002100-T1	Chi_Caur_3_CDC54
Chi_Caur_3_FUN_002101-T1	Chi_Caur_3_MDH2
Chi_Caur_3_FUN_002104-T1	Chi_Caur_3_HIS4
Chi_Caur_3_FUN_002105-T1	Chi_Caur_3_PEX5
Chi_Caur_3_FUN_002107-T1	Chi_Caur_3_SWI1
Chi_Caur_3_FUN_002108-T1	Chi_Caur_3_MNN10
Chi_Caur_3_FUN_002109-T1	Chi_Caur_3_PEX10
Chi_Caur_3_FUN_002110-T1	Chi_Caur_3_eso1
Chi_Caur_3_FUN_002115-T1	Chi_Caur_3_CMK2
Chi_Caur_3_FUN_002118-T1	Chi_Caur_3_SET2
Chi_Caur_3_FUN_002119-T1	Chi_Caur_3_GPD1_1
Chi_Caur_3_FUN_002120-T1	Chi_Caur_3_MET32
Chi_Caur_3_FUN_002121-T1	Chi_Caur_3_ras1
Chi_Caur_3_FUN_002122-T1	Chi_Caur_3_OST2
Chi_Caur_3_FUN_002123-T1	Chi_Caur_3_OCA1
Chi_Caur_3_FUN_002125-T1	Chi_Caur_3_GPX2_2
Chi_Caur_3_FUN_002127-T1	Chi_Caur_3_ILV5
Chi_Caur_3_FUN_002130-T1	Chi_Caur_3_PRX1_1
Chi_Caur_3_FUN_002131-T1	Chi_Caur_3_PFA4
Chi_Caur_3_FUN_002132-T1	Chi_Caur_3_PRE10
Chi_Caur_3_FUN_002134-T1	Chi_Caur_3_PRT1
Chi_Caur_3_FUN_002136-T1	Chi_Caur_3_GEM1
Chi_Caur_3_FUN_002137-T1	Chi_Caur_3_RRS1
Chi_Caur_3_FUN_002140-T1	Chi_Caur_3_SIN3
Chi_Caur_3_FUN_002141-T1	Chi_Caur_3_RPB11
Chi_Caur_3_FUN_002142-T1	Chi_Caur_3_CDC5
Chi_Caur_3_FUN_002146-T1	Chi_Caur_3_TOP1
Chi_Caur_3_FUN_002151-T1	Chi_Caur_3_NdufS2
Chi_Caur_3_FUN_002155-T1	Chi_Caur_3_MPH1
Chi_Caur_3_FUN_002156-T1	Chi_Caur_3_TMA20
Chi_Caur_3_FUN_002158-T1	Chi_Caur_3_NUG1
Chi_Caur_3_FUN_002160-T1	Chi_Caur_3_YND1
Chi_Caur_3_FUN_002162-T1	Chi_Caur_3_EFB1
Chi_Caur_3_FUN_002163-T1	Chi_Caur_3_EFM5_1
Chi_Caur_3_FUN_002164-T1	Chi_Caur_3_TFC3
Chi_Caur_3_FUN_002165-T1	Chi_Caur_3_PXR1
Chi_Caur_3_FUN_002166-T1	Chi_Caur_3_PHR1_2
Chi_Caur_3_FUN_002168-T1	Chi_Caur_3_ERG26
Chi_Caur_3_FUN_002171-T1	Chi_Caur_3_SWC4
Chi_Caur_3_FUN_002172-T1	Chi_Caur_3_AFG1
Chi_Caur_3_FUN_002173-T1	Chi_Caur_3_ATG13
Chi_Caur_3_FUN_002175-T1	Chi_Caur_3_RPC82
Chi_Caur_3_FUN_002176-T1	Chi_Caur_3_AQY1
Chi_Caur_3_FUN_002181-T1	Chi_Caur_3_mug89
Chi_Caur_3_FUN_002182-T1	Chi_Caur_3_POP2
Chi_Caur_3_FUN_002186-T1	Chi_Caur_3_IZH3
Chi_Caur_3_FUN_002187-T1	Chi_Caur_3_STL1
Chi_Caur_3_FUN_002195-T1	Chi_Caur_3_kap95
Chi_Caur_3_FUN_002197-T1	Chi_Caur_3_GCS1
Chi_Caur_3_FUN_002198-T1	Chi_Caur_3_SPS19_1
Chi_Caur_3_FUN_002199-T1	Chi_Caur_3_PSY2
Chi_Caur_3_FUN_002200-T1	Chi_Caur_3_atp12
Chi_Caur_3_FUN_002202-T1	Chi_Caur_3_GON7
Chi_Caur_3_FUN_002204-T1	Chi_Caur_3_RPL26A
Chi_Caur_3_FUN_002207-T1	Chi_Caur_3_LYP1
Chi_Caur_3_FUN_002208-T1	Chi_Caur_3_CYR1_1
Chi_Caur_3_FUN_002209-T1	Chi_Caur_3_CHS6
Chi_Caur_3_FUN_002212-T1	Chi_Caur_3_OPT2_1
Chi_Caur_3_FUN_002214-T1	Chi_Caur_3_TXNL1
Chi_Caur_3_FUN_002216-T1	Chi_Caur_3_NAR1
Chi_Caur_3_FUN_002217-T1	Chi_Caur_3_KEX2
Chi_Caur_3_FUN_002218-T1	Chi_Caur_3_ZWF1
Chi_Caur_3_FUN_002220-T1	Chi_Caur_3_SUB8_2
Chi_Caur_3_FUN_002221-T1	Chi_Caur_3_SUB8_3
Chi_Caur_3_FUN_002222-T1	Chi_Caur_3_STE24_3
Chi_Caur_3_FUN_002223-T1	Chi_Caur_3_SEC24
Chi_Caur_3_FUN_002224-T1	Chi_Caur_3_COG5
Chi_Caur_3_FUN_002227-T1	Chi_Caur_3_CPP1
Chi_Caur_3_FUN_002231-T1	Chi_Caur_3_GLN1
Chi_Caur_3_FUN_002236-T1	Chi_Caur_3_SEC21
Chi_Caur_3_FUN_002237-T1	Chi_Caur_3_MRL1
Chi_Caur_3_FUN_002239-T1	Chi_Caur_3_MRPL37
Chi_Caur_3_FUN_002240-T1	Chi_Caur_3_OLA1
Chi_Caur_3_FUN_002242-T1	Chi_Caur_3_CMC4
Chi_Caur_3_FUN_002247-T1	Chi_Caur_3_ALK2_1
Chi_Caur_3_FUN_002249-T1	Chi_Caur_3_PGA30_2
Chi_Caur_3_FUN_002254-T1	Chi_Caur_3_VPS53
Chi_Caur_3_FUN_002255-T1	Chi_Caur_3_TRP1
Chi_Caur_3_FUN_002256-T1	Chi_Caur_3_CCT8
Chi_Caur_3_FUN_002261-T1	Chi_Caur_3_MVD1
Chi_Caur_3_FUN_002262-T1	Chi_Caur_3_TUP1
Chi_Caur_3_FUN_002263-T1	Chi_Caur_3_COX16
Chi_Caur_3_FUN_002265-T1	Chi_Caur_3_CSM1
Chi_Caur_3_FUN_002267-T1	Chi_Caur_3_STB5
Chi_Caur_3_FUN_002268-T1	Chi_Caur_3_HMI1
Chi_Caur_3_FUN_002269-T1	Chi_Caur_3_VPS52
Chi_Caur_3_FUN_002270-T1	Chi_Caur_3_RFC4
Chi_Caur_3_FUN_002271-T1	Chi_Caur_3_POP3
Chi_Caur_3_FUN_002273-T1	Chi_Caur_3_MAL9
Chi_Caur_3_FUN_002276-T1	Chi_Caur_3_smd1
Chi_Caur_3_FUN_002277-T1	Chi_Caur_3_MRPL25
Chi_Caur_3_FUN_002278-T1	Chi_Caur_3_ATP16
Chi_Caur_3_FUN_002280-T1	Chi_Caur_3_MCD1
Chi_Caur_3_FUN_002282-T1	Chi_Caur_3_SLD5
Chi_Caur_3_FUN_002283-T1	Chi_Caur_3_RTC1
Chi_Caur_3_FUN_002284-T1	Chi_Caur_3_bem46
Chi_Caur_3_FUN_002285-T1	Chi_Caur_3_TIF45
Chi_Caur_3_FUN_002287-T1	Chi_Caur_3_AVT4
Chi_Caur_3_FUN_002290-T1	Chi_Caur_3_CDC8
Chi_Caur_3_FUN_002291-T1	Chi_Caur_3_aps2
Chi_Caur_3_FUN_002292-T1	Chi_Caur_3_KU70
Chi_Caur_3_FUN_002296-T1	Chi_Caur_3_FCR1
Chi_Caur_3_FUN_002297-T1	Chi_Caur_3_PMU3
Chi_Caur_3_FUN_002298-T1	Chi_Caur_3_TPD3
Chi_Caur_3_FUN_002299-T1	Chi_Caur_3_ISA2
Chi_Caur_3_FUN_002300-T1	Chi_Caur_3_PMT2
Chi_Caur_3_FUN_002301-T1	Chi_Caur_3_TDH1
Chi_Caur_3_FUN_002304-T1	Chi_Caur_3_MET5
Chi_Caur_3_FUN_002306-T1	Chi_Caur_3_RPN10
Chi_Caur_3_FUN_002308-T1	Chi_Caur_3_CSM3
Chi_Caur_3_FUN_002311-T1	Chi_Caur_3_PPX1
Chi_Caur_3_FUN_002312-T1	Chi_Caur_3_PMT4
Chi_Caur_3_FUN_002315-T1	Chi_Caur_3_NAG4
Chi_Caur_3_FUN_002318-T1	Chi_Caur_3_DCP1
Chi_Caur_3_FUN_002319-T1	Chi_Caur_3_SPT20
Chi_Caur_3_FUN_002323-T1	Chi_Caur_3_SCO1
Chi_Caur_3_FUN_002325-T1	Chi_Caur_3_PHO88
Chi_Caur_3_FUN_002327-T1	Chi_Caur_3_ubc7
Chi_Caur_3_FUN_002328-T1	Chi_Caur_3_CBP1
Chi_Caur_3_FUN_002331-T1	Chi_Caur_3_NEW1
